event_id,shipment_id,event_timestamp,event_type,severity,delay_minutes,location,description
EVT-002241,SHP-0620,2026-08-03 12:04:59.528175,VEHICLE_BREAKDOWN,MEDIUM,133,R-007,Vehicle breakdown reported during transit.
EVT-002242,SHP-0620,2026-08-03 12:19:59.528175,ETA_UPDATE,MEDIUM,133,R-007,Estimated arrival time updated following operational disruption.
EVT-002243,SHP-0620,2026-08-03 14:17:59.528175,DISRUPTION_RESOLVED,INFO,133,R-007,Historical operational disruption resolved.
EVT-002244,SHP-0620,2026-08-03 17:19:00.000000,ARRIVAL,INFO,133,PAR-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002245,SHP-0621,2026-08-06 09:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-002246,SHP-0621,2026-08-06 17:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002247,SHP-0621,2026-08-07 01:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-002248,SHP-0622,2026-08-08 07:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002249,SHP-0622,2026-08-08 09:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002250,SHP-0622,2026-08-08 11:48:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002251,SHP-0623,2026-08-11 06:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002252,SHP-0623,2026-08-11 08:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002253,SHP-0623,2026-08-11 08:56:03.518763,TRAFFIC_DELAY,LOW,50,R-006,Traffic congestion reported along shipment route.
EVT-002254,SHP-0623,2026-08-11 09:11:03.518763,ETA_UPDATE,LOW,50,R-006,Estimated arrival time updated following operational disruption.
EVT-002255,SHP-0623,2026-08-11 09:46:03.518763,DISRUPTION_RESOLVED,INFO,50,R-006,Historical operational disruption resolved.
EVT-002256,SHP-0623,2026-08-11 11:38:00.000000,ARRIVAL,INFO,50,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002257,SHP-0624,2026-08-13 13:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002258,SHP-0624,2026-08-13 16:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002259,SHP-0624,2026-08-13 20:06:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002260,SHP-0625,2026-08-01 23:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002261,SHP-0625,2026-08-02 07:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002262,SHP-0625,2026-08-02 15:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-002263,SHP-0626,2026-08-23 14:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-002264,SHP-0626,2026-08-23 17:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002265,SHP-0626,2026-08-23 21:06:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002266,SHP-0627,2026-08-14 19:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-002267,SHP-0627,2026-08-14 20:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002268,SHP-0627,2026-08-14 22:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002269,SHP-0628,2026-08-06 23:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002270,SHP-0628,2026-08-07 02:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002271,SHP-0628,2026-08-07 06:06:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002272,SHP-0629,2026-08-04 02:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002273,SHP-0629,2026-08-04 10:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002274,SHP-0629,2026-08-04 18:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-002275,SHP-0630,2026-08-05 07:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-002276,SHP-0630,2026-08-05 10:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002277,SHP-0630,2026-08-05 14:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002278,SHP-0631,2026-08-07 07:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002279,SHP-0631,2026-08-07 10:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002280,SHP-0631,2026-08-07 12:28:52.248614,VEHICLE_BREAKDOWN,MEDIUM,211,R-007,Vehicle breakdown reported during transit.
EVT-002281,SHP-0631,2026-08-07 12:43:52.248614,ETA_UPDATE,MEDIUM,211,R-007,Estimated arrival time updated following operational disruption.
EVT-002282,SHP-0631,2026-08-07 15:59:52.248614,DISRUPTION_RESOLVED,INFO,211,R-007,Historical operational disruption resolved.
EVT-002283,SHP-0631,2026-08-07 17:37:00.000000,ARRIVAL,INFO,211,PAR-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002284,SHP-0632,2026-08-15 01:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-002285,SHP-0632,2026-08-15 04:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002286,SHP-0632,2026-08-15 08:06:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002287,SHP-0633,2026-08-28 11:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-002288,SHP-0633,2026-08-28 14:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002289,SHP-0633,2026-08-28 18:24:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-002290,SHP-0634,2026-08-25 00:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002291,SHP-0634,2026-08-25 07:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002292,SHP-0634,2026-08-25 14:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002293,SHP-0635,2026-08-16 22:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002294,SHP-0635,2026-08-17 00:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002295,SHP-0635,2026-08-17 02:48:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002296,SHP-0636,2026-08-29 16:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002297,SHP-0636,2026-08-29 23:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002298,SHP-0636,2026-08-30 06:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-002299,SHP-0637,2026-08-24 20:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002300,SHP-0637,2026-08-24 21:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002301,SHP-0637,2026-08-24 23:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002302,SHP-0638,2026-08-20 15:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002303,SHP-0638,2026-08-20 18:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002304,SHP-0638,2026-08-20 19:45:38.176553,TRAFFIC_DELAY,LOW,90,R-007,Traffic congestion reported along shipment route.
EVT-002305,SHP-0638,2026-08-20 20:00:38.176553,ETA_UPDATE,LOW,90,R-007,Estimated arrival time updated following operational disruption.
EVT-002306,SHP-0638,2026-08-20 21:15:38.176553,DISRUPTION_RESOLVED,INFO,90,R-007,Historical operational disruption resolved.
EVT-002307,SHP-0638,2026-08-20 23:36:00.000000,ARRIVAL,INFO,90,PAR-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002308,SHP-0639,2026-08-30 10:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002309,SHP-0639,2026-08-30 11:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002310,SHP-0639,2026-08-30 13:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002311,SHP-0640,2026-08-01 22:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-002312,SHP-0640,2026-08-02 06:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002313,SHP-0640,2026-08-02 07:37:51.128448,WEATHER_DISRUPTION,HIGH,460,R-010,Severe weather conditions affecting transport operations.
EVT-002314,SHP-0640,2026-08-02 07:52:51.128448,ETA_UPDATE,HIGH,460,R-010,Estimated arrival time updated following operational disruption.
EVT-002315,SHP-0640,2026-08-02 15:17:51.128448,DISRUPTION_RESOLVED,INFO,460,R-010,Historical operational disruption resolved.
EVT-002316,SHP-0640,2026-08-02 21:40:00.000000,ARRIVAL,INFO,460,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002317,SHP-0641,2026-08-21 00:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002318,SHP-0641,2026-08-21 02:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002319,SHP-0641,2026-08-21 04:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002320,SHP-0642,2026-08-25 00:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002321,SHP-0642,2026-08-25 02:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002322,SHP-0642,2026-08-25 03:01:33.022523,TRAFFIC_DELAY,LOW,81,R-006,Traffic congestion reported along shipment route.
EVT-002323,SHP-0642,2026-08-25 03:16:33.022523,ETA_UPDATE,LOW,81,R-006,Estimated arrival time updated following operational disruption.
EVT-002324,SHP-0642,2026-08-25 04:22:33.022523,DISRUPTION_RESOLVED,INFO,81,R-006,Historical operational disruption resolved.
EVT-002325,SHP-0642,2026-08-25 06:09:00.000000,ARRIVAL,INFO,81,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002326,SHP-0643,2026-08-25 01:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002327,SHP-0643,2026-08-25 02:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002328,SHP-0643,2026-08-25 04:48:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-002329,SHP-0644,2026-08-24 04:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-002330,SHP-0644,2026-08-24 06:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002331,SHP-0644,2026-08-24 08:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002332,SHP-0645,2026-08-30 01:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002333,SHP-0645,2026-08-30 03:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002334,SHP-0645,2026-08-30 05:48:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002335,SHP-0646,2026-08-09 17:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002336,SHP-0646,2026-08-09 19:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002337,SHP-0646,2026-08-09 21:48:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002338,SHP-0647,2026-08-12 02:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002339,SHP-0647,2026-08-12 04:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002340,SHP-0647,2026-08-12 05:37:19.089992,VEHICLE_BREAKDOWN,MEDIUM,338,R-005,Vehicle breakdown reported during transit.
EVT-002341,SHP-0647,2026-08-12 05:52:19.089992,ETA_UPDATE,MEDIUM,338,R-005,Estimated arrival time updated following operational disruption.
EVT-002342,SHP-0647,2026-08-12 11:15:19.089992,DISRUPTION_RESOLVED,INFO,338,R-005,Historical operational disruption resolved.
EVT-002343,SHP-0647,2026-08-12 12:26:00.000000,ARRIVAL,INFO,338,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002344,SHP-0648,2026-08-03 02:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002345,SHP-0648,2026-08-03 04:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002346,SHP-0648,2026-08-03 06:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002347,SHP-0649,2026-08-10 04:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002348,SHP-0649,2026-08-10 07:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002349,SHP-0649,2026-08-10 11:06:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002350,SHP-0650,2026-08-30 01:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002351,SHP-0650,2026-08-30 04:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002352,SHP-0650,2026-08-30 05:09:45.710553,VEHICLE_BREAKDOWN,MEDIUM,274,R-008,Vehicle breakdown reported during transit.
EVT-002353,SHP-0650,2026-08-30 05:24:45.710553,ETA_UPDATE,MEDIUM,274,R-008,Estimated arrival time updated following operational disruption.
EVT-002354,SHP-0650,2026-08-30 09:43:45.710553,DISRUPTION_RESOLVED,INFO,274,R-008,Historical operational disruption resolved.
EVT-002355,SHP-0650,2026-08-30 12:58:00.000000,ARRIVAL,INFO,274,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002356,SHP-0651,2026-08-24 09:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002357,SHP-0651,2026-08-24 16:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002358,SHP-0651,2026-08-24 23:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002359,SHP-0652,2026-08-16 23:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-002360,SHP-0652,2026-08-17 07:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002361,SHP-0652,2026-08-17 15:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-002362,SHP-0653,2026-08-30 02:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002363,SHP-0653,2026-08-30 10:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002364,SHP-0653,2026-08-30 18:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-002365,SHP-0654,2026-08-04 03:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-002366,SHP-0654,2026-08-04 10:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002367,SHP-0654,2026-08-04 17:54:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-002368,SHP-0655,2026-08-20 16:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002369,SHP-0655,2026-08-20 23:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002370,SHP-0655,2026-08-21 06:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002371,SHP-0656,2026-08-04 02:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002372,SHP-0656,2026-08-04 05:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002373,SHP-0656,2026-08-04 09:06:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002374,SHP-0657,2026-08-30 08:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002375,SHP-0657,2026-08-30 11:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002376,SHP-0657,2026-08-30 15:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002377,SHP-0658,2026-08-29 01:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-002378,SHP-0658,2026-08-29 09:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002379,SHP-0658,2026-08-29 17:00:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002380,SHP-0659,2026-08-03 11:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002381,SHP-0659,2026-08-03 18:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002382,SHP-0659,2026-08-04 01:54:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002383,SHP-0660,2026-08-05 12:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002384,SHP-0660,2026-08-05 15:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002385,SHP-0660,2026-08-05 16:24:12.927906,VEHICLE_BREAKDOWN,MEDIUM,182,R-002,Vehicle breakdown reported during transit.
EVT-002386,SHP-0660,2026-08-05 16:39:12.927906,ETA_UPDATE,MEDIUM,182,R-002,Estimated arrival time updated following operational disruption.
EVT-002387,SHP-0660,2026-08-05 19:26:12.927906,DISRUPTION_RESOLVED,INFO,182,R-002,Historical operational disruption resolved.
EVT-002388,SHP-0660,2026-08-05 22:08:00.000000,ARRIVAL,INFO,182,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002389,SHP-0661,2026-08-07 02:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002390,SHP-0661,2026-08-07 04:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002391,SHP-0661,2026-08-07 04:49:22.051387,WEATHER_DISRUPTION,HIGH,395,R-005,Severe weather conditions affecting transport operations.
EVT-002392,SHP-0661,2026-08-07 05:04:22.051387,ETA_UPDATE,HIGH,395,R-005,Estimated arrival time updated following operational disruption.
EVT-002393,SHP-0661,2026-08-07 11:24:22.051387,DISRUPTION_RESOLVED,INFO,395,R-005,Historical operational disruption resolved.
EVT-002394,SHP-0661,2026-08-07 13:23:00.000000,ARRIVAL,INFO,395,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002395,SHP-0662,2026-08-18 00:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002396,SHP-0662,2026-08-18 03:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002397,SHP-0662,2026-08-18 07:06:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002398,SHP-0663,2026-08-27 10:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002399,SHP-0663,2026-08-27 11:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002400,SHP-0663,2026-08-27 13:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002401,SHP-0664,2026-08-26 12:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002402,SHP-0664,2026-08-26 13:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002403,SHP-0664,2026-08-26 15:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002404,SHP-0665,2026-08-21 03:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-002405,SHP-0665,2026-08-21 06:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002406,SHP-0665,2026-08-21 10:06:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002407,SHP-0666,2026-08-05 11:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002408,SHP-0666,2026-08-05 12:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002409,SHP-0666,2026-08-05 14:48:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-002410,SHP-0667,2026-08-08 05:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-002411,SHP-0667,2026-08-08 13:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002412,SHP-0667,2026-08-08 21:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-002413,SHP-0668,2026-08-24 18:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-002414,SHP-0668,2026-08-25 01:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002415,SHP-0668,2026-08-25 08:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-002416,SHP-0669,2026-08-28 22:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002417,SHP-0669,2026-08-29 05:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002418,SHP-0669,2026-08-29 12:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-002419,SHP-0670,2026-08-18 09:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002420,SHP-0670,2026-08-18 17:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002421,SHP-0670,2026-08-19 01:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-002422,SHP-0671,2026-08-12 16:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-002423,SHP-0671,2026-08-12 17:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002424,SHP-0671,2026-08-12 19:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002425,SHP-0672,2026-08-08 08:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-002426,SHP-0672,2026-08-08 10:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002427,SHP-0672,2026-08-08 12:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-002428,SHP-0673,2026-08-22 21:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-002429,SHP-0673,2026-08-23 05:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002430,SHP-0673,2026-08-23 09:11:02.508882,WEATHER_DISRUPTION,LOW,114,R-010,Severe weather conditions affecting transport operations.
EVT-002431,SHP-0673,2026-08-23 09:26:02.508882,ETA_UPDATE,LOW,114,R-010,Estimated arrival time updated following operational disruption.
EVT-002432,SHP-0673,2026-08-23 11:05:02.508882,DISRUPTION_RESOLVED,INFO,114,R-010,Historical operational disruption resolved.
EVT-002433,SHP-0673,2026-08-23 14:54:00.000000,ARRIVAL,INFO,114,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002434,SHP-0674,2026-08-29 01:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002435,SHP-0674,2026-08-29 09:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002436,SHP-0674,2026-08-29 12:47:54.508112,WEATHER_DISRUPTION,MEDIUM,181,R-010,Severe weather conditions affecting transport operations.
EVT-002437,SHP-0674,2026-08-29 13:02:54.508112,ETA_UPDATE,MEDIUM,181,R-010,Estimated arrival time updated following operational disruption.
EVT-002438,SHP-0674,2026-08-29 15:48:54.508112,DISRUPTION_RESOLVED,INFO,181,R-010,Historical operational disruption resolved.
EVT-002439,SHP-0674,2026-08-29 20:01:00.000000,ARRIVAL,INFO,181,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-002440,SHP-0675,2026-08-04 20:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-002441,SHP-0675,2026-08-04 23:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002442,SHP-0675,2026-08-05 03:06:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-002443,SHP-0676,2026-08-07 15:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-002444,SHP-0676,2026-08-07 23:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-002445,SHP-0676,2026-08-08 07:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-002446,SHP-0677,2026-08-22 04:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
